"Severity","ThreadID","Date","Time","Application","Message"
"ERROR","http-nio-8888-exec-9","06/21/2021","15:14:26","","(conn=247) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','Charger Laptop')' at line 1;(conn=247) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','Charger Laptop')' at line 1;lucee.runtime.exp.DatabaseException: (conn=247) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','Charger Laptop')' at line 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2j.call(/add_product.cfm:113)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-6","06/21/2021","15:14:49","","(conn=247) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','ffds')' at line 1;(conn=247) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','ffds')' at line 1;lucee.runtime.exp.DatabaseException: (conn=247) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','ffds')' at line 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2j.call(/add_product.cfm:113)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-3","06/21/2021","15:16:17","","(conn=247) Incorrect integer value: '' for column `shopping`.`product`.`Price` at row 1;(conn=247) Incorrect integer value: '' for column `shopping`.`product`.`Price` at row 1;lucee.runtime.exp.DatabaseException: (conn=247) Incorrect integer value: '' for column `shopping`.`product`.`Price` at row 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2k.call(/add_product.cfm:113)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-7","06/21/2021","15:17:56","","(conn=248) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','adfas')' at line 1;(conn=248) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','adfas')' at line 1;lucee.runtime.exp.DatabaseException: (conn=248) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','adfas')' at line 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2l.call(/add_product.cfm:113)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-9","06/21/2021","15:18:11","","(conn=248) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcfads')' at line 1;(conn=248) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcfads')' at line 1;lucee.runtime.exp.DatabaseException: (conn=248) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcfads')' at line 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2l.call(/add_product.cfm:113)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-10","06/21/2021","15:19:50","","(conn=249) Incorrect integer value: '' for column `shopping`.`product`.`Price` at row 1;(conn=249) Incorrect integer value: '' for column `shopping`.`product`.`Price` at row 1;lucee.runtime.exp.DatabaseException: (conn=249) Incorrect integer value: '' for column `shopping`.`product`.`Price` at row 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2m.call(/add_product.cfm:113)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-5","06/21/2021","15:21:30","","(conn=249) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcfads')' at line 1;(conn=249) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcfads')' at line 1;lucee.runtime.exp.DatabaseException: (conn=249) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcfads')' at line 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2n.call(/add_product.cfm:117)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-2","06/21/2021","15:21:48","","(conn=249) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcdc')' at line 1;(conn=249) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcdc')' at line 1;lucee.runtime.exp.DatabaseException: (conn=249) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ','dcdc')' at line 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at add_product_cfm$cf$2n.call(/add_product.cfm:117)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-10","06/21/2021","15:45:25","","variable [CUTOMERNAME] doesn't exist;variable [CUTOMERNAME] doesn't exist;lucee.runtime.exp.ExpressionException: variable [CUTOMERNAME] doesn't exist
	at lucee.runtime.type.scope.UndefinedImpl.get(UndefinedImpl.java:237)
	at lucee.runtime.type.scope.UndefinedImpl.get(UndefinedImpl.java:179)
	at customer_detail_cfm$cf.call(/customer_detail.cfm:33)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-4","06/21/2021","16:08:35","","(conn=253) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'order as o inner join customer as c on o.Cus_Id=c.ID inner join  o.Pro_Id=p.I...' at line 1;(conn=253) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'order as o inner join customer as c on o.Cus_Id=c.ID inner join  o.Pro_Id=p.I...' at line 1;lucee.runtime.exp.DatabaseException: (conn=253) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'order as o inner join customer as c on o.Cus_Id=c.ID inner join  o.Pro_Id=p.I...' at line 1
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.createException(ExceptionFactory.java:62)
	at org.mariadb.jdbc.internal.util.exceptions.ExceptionFactory.create(ExceptionFactory.java:153)
	at org.mariadb.jdbc.MariaDbStatement.executeExceptionEpilogue(MariaDbStatement.java:274)
	at org.mariadb.jdbc.MariaDbStatement.executeInternal(MariaDbStatement.java:363)
	at org.mariadb.jdbc.MariaDbStatement.execute(MariaDbStatement.java:501)
	at lucee.runtime.type.util.QueryUtil.execute(QueryUtil.java:319)
	at lucee.runtime.type.QueryImpl.execute(QueryImpl.java:271)
	at lucee.runtime.type.QueryImpl.<init>(QueryImpl.java:225)
	at lucee.runtime.tag.Query.executeDatasoure(Query.java:1091)
	at lucee.runtime.tag.Query._doEndTag(Query.java:672)
	at lucee.runtime.tag.Query.doEndTag(Query.java:552)
	at order_details_cfm$cf$2u.call(/order_details.cfm:23)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-8","06/21/2021","16:09:15","","the required sql string is not defined in the body of the query tag, and not in a sql attribute;the required sql string is not defined in the body of the query tag, and not in a sql attribute;lucee.runtime.exp.DatabaseException: the required sql string is not defined in the body of the query tag, and not in a sql attribute
	at lucee.runtime.tag.Query.doEndTag(Query.java:539)
	at order_details_cfm$cf$2v.call(/order_details.cfm:23)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-10","06/21/2021","16:10:09","","variable [O] doesn't exist;variable [O] doesn't exist;lucee.runtime.exp.ExpressionException: variable [O] doesn't exist
	at lucee.runtime.type.scope.UndefinedImpl.getCollection(UndefinedImpl.java:429)
	at order_details_cfm$cf$2w.call(/order_details.cfm:30)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-3","06/21/2021","16:10:37","","variable [C] doesn't exist;variable [C] doesn't exist;lucee.runtime.exp.ExpressionException: variable [C] doesn't exist
	at lucee.runtime.type.scope.UndefinedImpl.getCollection(UndefinedImpl.java:429)
	at order_details_cfm$cf$2x.call(/order_details.cfm:31)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","http-nio-8888-exec-2","06/21/2021","16:11:14","","variable [STATUS] doesn't exist;variable [STATUS] doesn't exist;lucee.runtime.exp.ExpressionException: variable [STATUS] doesn't exist
	at lucee.runtime.type.scope.UndefinedImpl.get(UndefinedImpl.java:237)
	at lucee.runtime.type.scope.UndefinedImpl.get(UndefinedImpl.java:179)
	at order_details_cfm$cf$2y.call(/order_details.cfm:36)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:945)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:837)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:216)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:42)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2416)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2406)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2381)
	at lucee.runtime.engine.Request.exe(Request.java:43)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1127)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1073)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
